2024-04-O-s0	2024-04-O-s1	2024-04-O-s4	2024-04-O-s8	2024-05-O-s1	2024-05-O-s4	2024-06-O-s1	2024-06-O-s4	2024-06-O-s8	2024-07-O-s1	2024-07-O-s4	2024-07-O-s8	2024-08-O-s1	2024-08-O-s4	2024-09-O-s1	2024-09-O-s4	2024-10-O-s1	2024-11-O-s0	2024-11-O-s1	2024-11-O-s4	2024-11-O-s8	2024-12-O-s1	2025-01-O-s1	2025-02-O-s1	2025-03-O-s1	2025-03-O-s4	2025-03-O-s8	2025-04-O-s4	2025-05-O-s1	2025-05-O-s4	2025-05-O-s8	2025-07-O-s4	2025-10-O-s4	2025-12-O-s4	2025-12-O-s8	2026-01-O-s4	2026-01-O-s8	2026-02-O-s4	2026-02-O-s8	2024-07-I-hm	2024-07-I-mm	2024-07-I-og	2024-09-I-hm	2024-09-I-mm	2024-09-I-og	2024-11-I-hm	2024-11-I-mm	2024-11-I-og	2024-12-I-hm	2024-12-I-mm	2024-12-I-og	2025-01-I-hm	2025-01-I-og	2025-03-I-hm	2025-03-I-mm	2025-04-I-hm	2025-04-I-mm	2025-04-I-og	2025-05-I-hm	2025-05-I-mm	2025-05-I-og	2025-06-I-hm	2025-07-I-hm	2025-10-I-hm	2025-10-I-mm	2025-10-I-og	2025-12-I-hm	2024-06-M-s0	2024-10-M-s4	2024-11-M-s1	2024-11-M-s4	2024-11-M-s8	2025-01-M-s0	2025-02-M-s1	2025-02-M-s8	2025-03-M-s4	2025-04-M-s8	2025-05-M-s4	2025-06-M-s4	2025-07-M-s4	2025-09-M-s0	2025-10-M-s1
Striatella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000387932368624827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00298563068807553	0.00038701323225631	0.00058172304892099	0.537015466988306	0	0	0	0	0.165661101771173	0	0	0	0.000747817980874687	0	0.00125019225673068	0	0.102185244922265	0
Strombidium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0176968018728687	0	0	0	0	0	0.102739928666407	0.058533498442123	0.0072109121005001	0.0110986331713094	0	0.092378607559591	0	0	0.00534187146849525	0.00283511492743129	0.00383329379406593	0.0082277673309962	0	0.0051940723670002	0	0	0	0	0	0	0	0	0	0.0584975128571343	0.0404979089991373	0.0125417648325586	0.129107460038837	0	0.107698667841169	0.0516866487453827	0.296733083094233	0.00753510450528255	0.0146309695340027	0.235864526294596	0.0271711249479313	0	0.0755701194275	0	0.0229715207872413	0	0.0184928589597308	0.0012462211693917	0	0	0	0	0	0	0.0842673002128575	0	0	0	0	0	0	0	0.017537392998623
Strongylocentrotus	0	0.00185187741276551	0.0176962131372526	0.0632421898746535	0.00579424768686655	0.000183695225613353	0.00387351619388326	0	0.13000277265887	0.00434962085898214	0.0090053602370954	0.00243129770519483	0.0373432691559786	0.021024164417443	0.00318872562592303	0.00717201580853306	0.00620029803987042	0.00334472803551545	0.00759410154894055	0.0280463922057926	0.00240072578801449	0.00565479203748329	0.001073338064587	0.0310179292108248	0.0187017982730344	0.0211294549767169	0.00457851708608563	0.000874854481447258	0.00776886660109368	0.00117252132305172	0.0027753300421457	0.0183012156075474	0.351349784608956	0.00117955946983067	0.00200791986908296	0.0145312497130029	0.0010750193316737	0	0.000567355850666905	0.00205324679751135	0.000330081462277206	0.000123269899527581	0.00480334405397118	0.00316133676787284	0.00301440270475624	0.0108023861379087	0.0100117290312123	0.00369459117316574	0.00105778949811177	0	0.00251581093170934	0.00163686508228428	0.000777821336706274	0.00081783610888786	0.000699252582286012	0.000883055149191133	0.000492656770941273	0.00272605156409637	0	0	0	0.000259417412184367	0.00379255744698269	0.0111799863428256	0.0192416019572367	0.00596867299557069	0.000340457806921686	0.000385370840795774	0.00859682288919789	0.00491446558572671	0.00623658553091809	0.00257797095456029	0.00289553030404406	0.00101457012839469	0.00314691413986593	0.00436734377671197	0.0015774607085262	0.00160770620760626	0.00295057311048255	0.0254232601169341	0.000122620082970671	0.0515197651081908
Stutzerimonas	0	0	0	0	0	0	0	0	0.00411206428699594	0	0	0	0	0	0.00115322954717234	0.00120132742927218	0	0	0.000721033327052079	0	0.0183975062550005	0.00117607112376221	0.0200974996415878	0.00259049342515788	0	0	0.00215408477995343	0.000771439890482296	0	0	0.00133612659234901	0	0.00440887807669146	0	0.00281432007918428	0	0.00140307224074904	0	0	0	0	0	0.000674667000599169	0.00340936142794844	0	0.00262166122135899	0	0.0900941992024003	0.0181008528001305	0.00682478918811796	0.0107011142066405	0.0654993258509232	0.00135466370234716	0.0286926114728701	0.00794608078969377	0.00188626488429008	0.0157222142062791	0	0.00927193627509317	0	0	0.0101164940488217	0.0292101001191745	0.013524842400126	0.00169891866224385	0.00115104168001479	0.0020134615595411	0.000160233406360476	0	0.00104005904810478	0.000611427196994365	0.00104077153695085	0.00113121230890224	0.00427254432971566	0.0256244021940777	0	0.000493254367429391	0.000883856179092643	0.00704199639596507	0.0235198590412531	0.0032092782728031	0.00429726882196592
Styela	0.00289493128466073	0	0	0	0	0	0	0	0	0	0	0.00709359077584265	0	0	0	0	0.0260368881511686	0.0220852755734548	0.0107120851660887	0	0.0061980275031345	0.00448007766876213	0	0.00499337966864188	0	0	0	0	0.00309828218036205	0	0	0	0	0.00605837484544996	0.00160351357936836	0.0136508095134672	0.00133723686037983	0.00164146350097791	0.00409452412764002	0	0	0	0.0300431740886555	0.0284377224693481	0.0694372026077203	0	0.056419917905169	0.098721291422239	0.0235214105177356	0.0102161664988442	0.0390911339700282	0.00919261966457583	0.00166013307620466	0.0037563224268432	0.00165218387156135	0.00775792230239148	0.00796683353329748	0	0.0328160432301193	0	0.019193337981878	0.0257221515047855	0	0.0822737769850389	0.103323475519896	0.204124055700356	0.0164795004116279	0.00170209210704943	0	0.00323292285584163	0.0781554844879567	0.0682170271391973	0.0122700918186974	0.0386156207214053	0	0	0	0	0	0.00230453742846233	0.00611491186109661	0.00246122230645318
Subeucalanus	0	0	0	0	0	0	0.00664909284106775	0	0	0	0	0	0	0	0.00738334204702817	0	0	0	0	0	10.0630309762387	0	0	0	0	0	0	0	0	0.0756356767079994	0.558469416476117	0	23.5774667349411	0	0	0	0	0	0	0.0170702141793315	0.0131090947456681	0.00584673718573642	0.0327565070393857	0	0.0115764571392814	17.35966526382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.21720256119	2.03359909451136	0	0	0	0	0	0	0	0	0	0
Sulfitobacter	0.020978346847666	0.00861750006794118	0.00522376559934715	0.0126824149366728	0.0175497502385095	0.012193322393809	0.0167317468947604	0.00556674334017181	0.00919689164517336	0.00217985453433211	0.00567970073902247	0.00419495112922053	0	0.00042662376904498	0.00664453784665616	0.00363751008793523	0.00255010546035449	0.00904932657664361	0.0246406533940969	0.00436917436974502	0.00420988534309589	0.00355877311656175	0.00815406094759533	0.0440787786407572	0.0245158474247755	0.0173172644898213	0.0120213698194289	0.0171722173643879	0.0292324075865567	0.0361582172772827	0.0292029646186001	0.010072532975525	0.00188124005452543	0.00291190080344004	0.00121435394440774	0.0172127185030873	0.0108157964723089	0.013396206653082	0.00984408225446777	0.00545346835836538	0.00994970461151615	0.00517176278400355	0.00644947007255598	0.00423526131929721	0.00473906652729329	0.00204251313153342	0.00480321452956275	0.00598976488948359	0.00603446416337358	0.00541761136314999	0.00765431553482321	0.00847950397681916	0.0107698578430925	0.0540968637746502	0.0614373790214766	0.0339428551791271	0.036226380587011	0.0182230340829217	0.0219284408064178	0.0121404079689473	0.00859467123088484	0.0609884383077577	0.0157958757610693	0.00193607545016709	0.00193879038048735	0.00211872599322474	0.0117397868903011	0.0171622762982658	0.000970592828396271	0.00264276016559039	0.00131006116372951	0.00166711381856411	0.00690178739524451	0.00767760398109573	0.00961443714310566	0.0107404792014663	0.0168812468605185	0.0166774199036303	0.138339383852966	0.0145957835934615	0.0199958074537425	0.00311821679361281
Sulfuricystis	0.00274622593080512	0	0.00314429687265654	0	0	0.00313372266376092	0	0	0	0	0	0.00916227893109145	0	0	0.06125757621651	0.0603689113897228	0.0282411763325608	0.147495937150516	0.0144270625263404	0.0097558613905914	0.0118881320981766	0.00378923620057995	0.0219776600186627	0.00620648303943321	0	0	0.0322172955281373	0	0	0	0	0	0.00355722169816188	0.00476284568589292	0.00451585816662939	0.00350488729086909	0.00393436664111081	0	0	0.0142759532958916	0.0087047157259138	0.00714284392926725	0.0269407073622988	0.0186568009254258	0.0283020973382153	0.0129845613544868	0.0109708031710534	0.078979318475677	0.0679620843289369	0.139938614331586	0.0432182946521864	0.0410774637649612	0.0304679920483139	0.00331943822796481	0.00256243745970757	0.00354641905775697	0.00482947998963641	0	0.00255622986527496	0	0	0.00756468858442377	0	0.0355771731073425	0.0343715741320411	0.0277211626253637	0.0959141846687455	0	0.00140779394910071	0.000956878521405465	0.0239901783941229	0.00782321729825397	0.0142874885263714	0.00626015488899715	0	0	0.00278494442697621	0.00596466079439965	0.0118721879595668	0	0.121749562729467	0.0208434662003172
Sulfurimonas	0.734186031712867	0	0	0	0.00087235585756953	0.000561030167336284	0.0012238478588139	0	0	8.8015101344245e-05	0	0	0	0	0	0	0.0001952440266855	0.00274157064057313	2.07897330843451e-05	0	0	6.8751218959597e-05	0.000160677088477092	4.70448143462032e-05	0	0	0	7.65190935615479e-05	0	0	0	0	1.34535796201985e-05	0.000327213997920844	2.23421574651058e-05	3.02451694812402e-05	3.50419593839004e-05	0	0	4.67330688140485e-05	0	0.00131377853831681	0	0	4.8385838455747e-05	0.00246604561120456	0	0	0.00406001018734775	0.0272547961121143	0.00275339014997572	0.00774421501562475	0.0100702384593605	0.024977555341042	0.00237047767860827	0.000195593788265729	0.0021212883951052	0.000272770227911372	0.00804122485917263	0.0093357212068165	0	0.00685699043657638	0	0.0073212173936161	0.00664813235645559	0.00551607067030879	0.0190952848048527	0.00100648378923684	0	0.000169914302975903	0.00107637964188181	0.000161491798275802	0.00097128715944617	0	0	0	0	0	0	6.01534009643925e-05	0.000616046529026785	4.75556195184264e-05
Sulfurovum	0.193504218431235	0	0	0	0.0101777172897504	0.00088795514034328	0.000467969197835204	0	0	0.00102067672564206	0	0	0	0	0.00020804664598195	0	0.000200606879328568	0.00987533168950286	0.00729918029162756	0.000156448996127542	0	0.00310194122216941	0.00187063375359842	0.00496741012348648	0.00614353886987175	0	0.000185997350469252	0.000751172874342512	0.00104752008388862	0.00117826884985925	0	8.20512038878856e-05	0.000128516847235856	0.00125375797458305	0.000291218211979313	0.000950663965666261	0.000453510098390879	0.000151205021761129	0	0.000122557472964842	0	0	0	9.69396299248736e-05	0	0.00295777473221084	0.00279193175750215	0.000679933727813124	0.0056165254171654	0.015310939014002	0.0076151292109748	0.00334296538627033	0.00227060775106153	0.00608073873218785	0.00103134951691266	0.00911772427793732	0.00335972541106911	0.000432140982353896	0.00355789572181487	0	0	0.00693334452498153	0.00671166636863938	0.0107929619963979	0.00169954420422091	0.00340127086209507	0.00478866923519546	0.00209646054170981	0	0.000768732118888162	0	0	0.00392001514301157	0.000226917816385946	0.000581560003577528	0	0.000403576328917506	0.000960020854455044	0.000265047594080719	0	0.00232369096354709	0.000654412835651429
Sundstroemia	0.00721519118601056	0.00787104499781444	0.00972928363783565	0.0188722143482866	0.00328968305841851	0.00340700321846982	0.759845635207463	0.0201207116190276	0.0132165100714657	0.0521270671383379	0.210025674898659	0.0233558979939899	0	0	0.0101644676875334	0	0.00251534752442586	0.00513281347025332	0.00226862817686044	0.0034440662860191	0.00598048823736426	0.000598716035348334	0.000793233753208386	0.000337370833965649	0	0	0	0.0007691519102722	0.00219026359449206	0	0	0.0500891007224978	0.0283509930964629	0.356981028545496	0.085083740516067	0.0866623582689704	0.0569877959445652	0	0.000172731576206039	0	0	0	0	0.000174072815351839	0.00184272726801434	0.00416148132122187	0.00839280121276665	0.0120335632370809	0.00201978243754121	0.00153988620574064	0.00765149963722062	0.00222859593668701	0.00847959411597813	0.00369872673774181	0.00271263178960714	0.0566747858791044	0.0222251778472586	0.00350856539872949	0.036496416408737	0.0453205472717186	0	0.00966645155018013	0.0239514018270287	0.0150561243583559	0.0190565834966663	0.0474517643596325	0.00438317386528171	0.000249155180544264	0	0.00441627934294484	0.00102641371919642	0.00173687287111198	0	0.00137402156343336	0	0	0.000367689711375069	0	0.00337407523568326	0.0829881885274604	3.63110245132831e-05	0.0586279468361927
Symbiodinium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0208658894805995	0.206570811979118	0.0192957371114281	0.00165886809213631	0.0164781996067227	0.513438737314675	0.0786697368695881	0.640345651844177	0.0058962037102436	0	0	0	0.00115878525471943	0.00240172544191337	1.37247586406991	0.430913247226996	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00417772833151443	0	0.00450578180461416	0.0747331538110195	0.00250148427236753	0.0157111092443058	0	0.168416811574056	0.274784842872553	0	0	0	0	0	0	0	0	0	0	0	0	0.0042519330792214	0.0115055692051208	0.107282487546342	0	0	0	0	0	0
Symmachiella	0.23225773278094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00142601004580619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00343437174634739	0	0.0026228741060882	0.00105186217850952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0159514386781715	0	0	0	0	0	0	0	0	0.00674280720599935	0	0	0	0.00282874708718915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Synechococcus	0.000233517948579328	0.000756140401535079	0.000492874257062755	0.000444191484818238	0.00375603884194512	0.0026332795353917	0.00206590943253308	0.00033706783690711	0.00217931936840299	0.00797704595312654	0.0115090333645541	0.0375749929809143	0.00945725801997796	0.0479716021200304	0.0384311132773248	0.080386650082032	0.0918647312519554	0.00873752496439817	0.0297374629166361	0.0318579594933873	0.0313649153141006	0.00710368410846419	0.00504690592691732	0.00355823817380369	0.000952867673361328	0.000936957280475725	0.00241123895234576	0.000906511398925741	0.000492914239962818	0.000520364799802901	0.000751009566015573	0.00811660564839734	0.0585240454373411	0.00488972069520377	0.008445940882544	0.00238583575251839	0.00335569015707775	0.000860145250788712	0.00147237051308068	0.0036449995252761	0.00406981115753545	0.00421759369818686	0.0268286223962272	0.0796294268226744	0.110224847164579	0.0312169318546871	0.0308813827513268	0.0354924832428442	0.00430373598724833	0.00332966020997005	0.00797615327071162	0.00236503641571654	0.00282331156784805	0.000723171526318241	0.000668516021533611	0.000987526387194083	0.000712304188067933	0.000755354161698837	0.0076636856303511	0.00755006301771059	0.00562569069150917	0.00978664086001312	0.0859460875125365	0.0761987889482246	0.0292984891643256	0.0281834530296636	0.00700271515198564	0.000924372976688867	0.0422220390266657	0.0191336100945459	0.0195391333135509	0.0190935853403936	0.00187217185503072	0.00235246399393469	0.00222489304258155	0.000797618772604476	0.000846599641949589	0.00683433651003926	0.041583872447932	0.0725064168755254	0.0876357008841687	0.0870880236194166
Tabrizicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0046066036952875	0.00528859734825927	0	0	0.0221304256018991	0	0	0.156011103643881	0.0071359121342378	0	0	0	0	0	0.0298832900913982	0	0	0	0	0	0	0	0	0.0136940702225166	0.0342682098265013	0.0317975131003353	0.0273449360464039	0	0.00481651245445683	0	0	0	0	0	0	0	0	0	0	0	0.0109889878155488	0	0	0	0	0	0.056525538390383	0.0103567678166125	0	0	0	0.00247860404071311	0	0	0	0	0	0	0	0	0	0	0	0	0.0108045131604911	0
Tamlana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00737097434406273	0.00961385892141358	0	0.00406581872170588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0371009528294717	0.000306233642308427
Tardiphaga	0.000243256117628285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000657424336264452	0.001696696703615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.57465266381673e-05	0	0.000421536108182627	0	0	0	0	0.000887985587539186	0	0	0	0	0	0	0	0.000472838157320468	0.0012112056376543	0.000359717490753299	0	0	0	0.000365173525230161	0	0	0	0	0	0	0	0	0	0	0.000280811617703619	8.47432468162064e-05	0.000163962023427158	0	0	0	0	0	0	0	0	0	0	0	0.000124672046685715	0.0270977358729463	0.0313307527101848
Tateyamaria	0.00153571165557383	0.0072194497131387	0.00377266641017322	0.0247099611856493	0.0138932100791916	0.00770756697053732	0.00620857511216145	0	0.00770062067922248	0.000324404334120913	0.000666680462994413	0.000477130175681134	0	5.26248160304121e-05	0.00458300004853047	0.000904242304690217	0.000168081030926815	0.00776319818641149	0.0627141907965478	0.0102677924686678	0.00478765464812602	0.00431340108752424	0.000952435054952393	0.0153927649954098	0.0417858809381986	0.00369853713540049	0.0052273145810845	0.0275064984631631	0.0326960539633387	0.0703589225282283	0.057949131801691	0.0234064773845321	0.00544595388749873	0.00435850673594617	0.00215078909593527	0.014176751364732	0.0166084150538583	0.0385597208743049	0.0136696506482135	0.000625495749724875	0.00052566967716436	0.000800444321895077	0.000412621784654067	0.000947585415698319	0.00315501636169432	0.000930713961812548	0.0017433099385128	0.00209949523999859	0.00177581276008163	0.000127408227951327	0.001159626661573	0.00198814768973151	0.000561476207206486	0.0835081462052944	0.055817952766693	0.0151388801561988	0.0167623596552417	0.00822500811938274	0.00911348292636823	0.00249870188691456	0.00456149202477389	0.04423556583103	0.023972880568234	0.00140686776887258	0.00120113932046005	0.00130913637829367	0.00230630003088207	0.0932444001998996	0	7.65584466136975e-05	0.000623619458333485	0.000128556156770662	0.00942927391517227	0.00214902442398487	0.00115966953627531	0.0137645565546149	0.0190112119055674	0.0225029217881637	0.0369495998910221	0.0050496320448793	0.0777357663270053	0.0019967546342156
Teleaulax	0.00386138695056761	0.00430170824224004	0.0181037254729661	0.00559369202686533	0.00268229425465515	0.000270796308105735	0.00745924506318874	0	0.0101404720152414	0.00242216498646323	0.0023653600133067	0.00719843644123753	0.00170057841848431	0.000618116282188745	0.00810696790949546	0.00650668586903356	0.00511793030503996	0.088926197801238	0.00587831887923778	0.00678928234074946	0.069813218171104	0.010548566222684	0.0268377826741248	0.16765080192061	0.0597587948755307	0.0724905328289438	0.0973841614368564	0.00520279954502572	0.0110064709409182	0.00366516240387256	0.0124788371597436	0.00594915517406249	0.0286509232853627	0.0360518543143635	0.0263622328319997	0.0226262881966257	0.0186667139885938	0.00433125848915326	0.00303666545826873	0.00959749969057494	0.00386318628009025	0.00638606223268738	0.00421047213033499	0.00312737135738321	0.00185454013241716	0.079904027973595	0.0373948504371087	0.0716096234914761	0.604734563188985	0.229170463682509	0.250486570375332	0.51233372012695	0.237063890196105	0.0677700959896193	0.03682830089381	0.126933562019253	0.0295259017166943	0.0103082987432115	0.115988322272017	0.0218216210133053	0.000879733328981004	0.0827748804124918	0.0819140665775613	0.438315894305703	0.695668609929914	0.193431590078394	0.393907468157694	0.00739136252254116	0.000991431338869188	0.0224757383638555	0.0740232068415548	0.0459952725424643	0.106763771660505	0.0210324575183448	0.00628124881106825	0.000938858481431345	0.0228762377584243	0.00122721594789059	0.0103906795692067	0.00346594204334578	0.0196251237266929	0.0409826273336861
Telonema	0.00595813571092903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0168963518133545	0	0	0.00245885822788012	0	0	0	0	0	0.0218599115750546	0.0563489352506575	0	0	0.00970476279885667	0.0206881147927158	0.00323755300513714	0.0201136898082624	0.00453925655467778	0.003291169769878	0.00517607206346091	0	0.00196587174331825	0	0	0	0	0	0	0	0	0.00404825841364555	0.0642612621734473	0	0.0624104995581326	0.144398098594623	0.0245594991498568	0.0910143854067972	0.365347450679753	0.0913623482997271	0.0236618005781908	0.00364402789154023	0.0269489677573368	0.0580996312317925	0	0.795939863621204	0	0	0.0191411263122871	0.0571773450502807	0.167447750817976	0.00213374743183963	0	0.0110714658615909	0.0710194542930822	0.0347398912489566	0.0394554730825645	0.0721892481963847	0.0282121125108163	0	0.208992176832586	0	0.0719165100410663	0	0.0258618010158677	0.00951530586835309
